10,10,0.2407606627373307
10,20,0.24800308195541051
10,30,0.22025759708013218
10,40,0.2384783206836643
10,50,0.2548096559800536
10,60,0.2882758652408677
10,70,0.2686816299344435
10,80,0.2778643675948194
10,90,0.23362474730398908
10,100,0.2161970946644069
15,10,0.22744022813184256
15,20,0.22017516443521973
15,30,0.2346929125407786
15,40,0.2516156837170168
15,50,0.24713050726482988
15,60,0.26848221094136476
15,70,0.26307793666479595
15,80,0.26003126764936757
15,90,0.2666020458058975
15,100,0.25658034747161657
20,10,0.22649306929043464
20,20,0.21336490011496825
20,30,0.2414903150042313
20,40,0.24554881235323936
20,50,0.24948508465913438
20,60,0.23813371216075602
20,70,0.23638081293674307
20,80,0.24785963480330625
20,90,0.24665493615130424
20,100,0.23899778011071177
25,10,0.2132822771266896
25,20,0.20710642626330295
25,30,0.22984285339035068
25,40,0.23284092429874784
25,50,0.23439676950931201
25,60,0.2304706507664479
25,70,0.24270083532310482
25,80,0.22620596662985373
25,90,0.23364686752313665
25,100,0.23131835067304032
30,10,0.17696829777303183
30,20,0.20356603518972097
30,30,0.22903381156907696
30,40,0.23202107186842044
30,50,0.2369001317208665
30,60,0.2261996069307704
30,70,0.23683524835957984
30,80,0.23647474215507663
30,90,0.23715044085414924
30,100,0.2195325570768752
35,10,0.16598423861866526
35,20,0.2011032517634362
35,30,0.21550045911387786
35,40,0.22549943064386732
35,50,0.22004197517316162
35,60,0.21839228770718216
35,70,0.21753356794175926
35,80,0.22596755618330364
35,90,0.22286609940828236
35,100,0.22344328935967397
40,10,0.16980208642165162
40,20,0.20530055324504196
40,30,0.22260023162812714
40,40,0.22062254135565815
40,50,0.227790891515578
40,60,0.22637293426383195
40,70,0.2227547970525184
40,80,0.22323175476139354
40,90,0.22451206736870502
40,100,0.22229165860288308
45,10,0.18496052487557335
45,20,0.2049413388492663
45,30,0.21292194912407775
45,40,0.2263174930181267
45,50,0.22612675509146635
45,60,0.2323120592877782
45,70,0.23422883446906753
45,80,0.22957905741304716
45,90,0.2221905270475919
45,100,0.21791513248920505
50,10,0.18421522999873777
50,20,0.19342915457403817
50,30,0.20945534910722197
50,40,0.21557112968853137
50,50,0.21643326555296669
50,60,0.2173987345220809
50,70,0.2266820720066839
50,80,0.227760374214821
50,90,0.2171199127781843
50,100,0.22353405103474214
10,10,0.22081551086229492
10,20,0.22648022654706834
10,30,0.21398017345421977
10,40,0.2263101743817707
10,50,0.2571927519757293
10,60,0.23064779915990494
10,70,0.26106222138054347
10,80,0.22912928967212035
10,90,0.25357602369215637
10,100,0.2785949007794171
15,10,0.23316251466016782
15,20,0.23647482388109384
15,30,0.24097804527644665
15,40,0.24710540597328348
15,50,0.2624730867907509
15,60,0.24572285773234884
15,70,0.2554974305700313
15,80,0.258597400921617
15,90,0.254808402203426
15,100,0.26540487903217425
20,10,0.19808835298578287
20,20,0.2111023987782763
20,30,0.23089102866691058
20,40,0.2340099909484541
20,50,0.23539258847723124
20,60,0.24117299426015196
20,70,0.23771939646724013
20,80,0.24505029959172556
20,90,0.2501921031619265
20,100,0.2503888490069815
25,10,0.18664035268834986
25,20,0.2087109286744565
25,30,0.23533025692550458
25,40,0.2290887101592357
25,50,0.2360362843357697
25,60,0.23438205110889757
25,70,0.23576539441788244
25,80,0.23400634697559178
25,90,0.24451117936370584
25,100,0.2405108969068059
30,10,0.176338138748539
30,20,0.2114563627144334
30,30,0.21971106352085826
30,40,0.22579220337215108
30,50,0.2352303344198919
30,60,0.2286314003668665
30,70,0.22645847007608683
30,80,0.23466472959960374
30,90,0.23495327877512678
30,100,0.23207756075059863
35,10,0.16773709847135232
35,20,0.18560389754202494
35,30,0.21456793058567464
35,40,0.21947771695529614
35,50,0.21878187229899065
35,60,0.22285626700143643
35,70,0.22181176716664608
35,80,0.22746041115083895
35,90,0.2264043700381926
35,100,0.22364594598727516
40,10,0.17091099148979388
40,20,0.19983537410446367
40,30,0.21293675980475735
40,40,0.2188874504642549
40,50,0.22466716603653733
40,60,0.21917568895586742
40,70,0.22126318025580788
40,80,0.22348335215993761
40,90,0.21982049805334072
40,100,0.22225539574529724
45,10,0.20411606567766236
45,20,0.19969422729510503
45,30,0.21396729234820117
45,40,0.22029472723609886
45,50,0.21382203101846325
45,60,0.2230216331783367
45,70,0.2292669901624763
45,80,0.22533050973294727
45,90,0.22674013362496717
45,100,0.22429419341434362
50,10,0.1833487247179007
50,20,0.20432845868534819
50,30,0.20395447964514998
50,40,0.20851923119896523
50,50,0.22547332619831403
50,60,0.2146177929853047
50,70,0.22257980429150045
50,80,0.21495326316378574
50,90,0.22238301704231708
50,100,0.2207690187370625
10,10,0.21993758823395396
10,20,0.22725745493899085
10,30,0.22616211895795654
10,40,0.23211877612642087
10,50,0.24154906827276368
10,60,0.231621673986176
10,70,0.24108644223023049
10,80,0.24322090499759913
10,90,0.254302585224484
10,100,0.25785074079149906
15,10,0.2298420419637062
15,20,0.24798906544484317
15,30,0.24114610682803977
15,40,0.24986095234020772
15,50,0.24533410375350354
15,60,0.25808718133958447
15,70,0.2501652333245613
15,80,0.25676689149038456
15,90,0.26126160583870556
15,100,0.2834428914124111
20,10,0.20238747823975015
20,20,0.21333593831537903
20,30,0.22795643394606258
20,40,0.25610870842492295
20,50,0.25346679744324885
20,60,0.24054220750245128
20,70,0.24006638775066172
20,80,0.2520726563309043
20,90,0.24367673753163455
20,100,0.2568294145484535
25,10,0.19153139048182555
25,20,0.2120501186852316
25,30,0.23579813645943634
25,40,0.23920163093849828
25,50,0.232466342949036
25,60,0.23490686604113983
25,70,0.23598922869058406
25,80,0.23543864561804284
25,90,0.2413141843865855
25,100,0.23255667923474513
30,10,0.17846521079576522
30,20,0.20869138238472587
30,30,0.22516426111100868
30,40,0.22925154683666932
30,50,0.23175090634108556
