10,10,0.2304483375453513
10,20,0.24434183160190479
10,30,0.2178876029295976
10,40,0.237414624590191
10,50,0.2383047376252862
10,60,0.28090891749447344
10,70,0.25855760286253165
10,80,0.2797440958439912
10,90,0.23324485886778745
10,100,0.19781066915899392
15,10,0.22637481429316922
15,20,0.21547116756580198
15,30,0.23197311336454554
15,40,0.2477615004414202
15,50,0.24461575584113504
15,60,0.2642019571350358
15,70,0.2637280903696192
15,80,0.2614697429076218
15,90,0.26561064528889294
15,100,0.25395876761946723
20,10,0.22328293483913642
20,20,0.20522646154757798
20,30,0.2439747044956751
20,40,0.24598134576839703
20,50,0.25533276610501926
20,60,0.23579133105078914
20,70,0.2328220907252948
20,80,0.24200126722681864
20,90,0.24822964317806384
20,100,0.24357988138261708
25,10,0.2067458320658403
25,20,0.20358672633802466
25,30,0.2332621524035987
25,40,0.22632726794054592
25,50,0.22538302224398965
25,60,0.2313588313949273
25,70,0.24353068089244068
25,80,0.22287528196489448
25,90,0.23616797474123885
25,100,0.22936575188083397
30,10,0.16710259200919664
30,20,0.2025616912498694
30,30,0.22375188870000023
30,40,0.22866969529638395
30,50,0.23491263981469684
30,60,0.21865296012107985
30,70,0.2347282882568798
30,80,0.23601904644258476
30,90,0.2407485194055975
30,100,0.22008631232159756
35,10,0.15078757144755872
35,20,0.20096080372551067
35,30,0.21324326081350076
35,40,0.222987722033555
35,50,0.21615494809659302
35,60,0.2185442682748252
35,70,0.21539684911160958
35,80,0.22590092930443878
35,90,0.21940942871065558
35,100,0.22435754650089995
40,10,0.15493719059077
40,20,0.19657547746367549
40,30,0.21805088141694795
40,40,0.22257060606273887
40,50,0.22878390348814215
40,60,0.22719389833198667
40,70,0.22331168389543615
40,80,0.22039708265145486
40,90,0.22228769214493327
40,100,0.22060115404459824
45,10,0.173725209719584
45,20,0.20203134554327584
45,30,0.2112453166406617
45,40,0.2225950735281156
45,50,0.21978159114210388
45,60,0.23242168489112974
45,70,0.23007520465694653
45,80,0.22822708269719888
45,90,0.2196408878105935
45,100,0.21349684822850779
50,10,0.1750395825876861
50,20,0.19197109918852803
50,30,0.2122438121663702
50,40,0.21717503613172667
50,50,0.21408981736175203
50,60,0.21641761226221481
50,70,0.22304985312197867
50,80,0.22381022336996936
50,90,0.21962813320911773
50,100,0.22297203375062064
10,10,0.20927656931236993
10,20,0.2152633703390054
10,30,0.20223878167365394
10,40,0.2258199098337884
10,50,0.25150876497819374
10,60,0.2166928458198163
10,70,0.2643605608500468
10,80,0.2213866637147945
10,90,0.23381566879719878
10,100,0.27121055627942825
15,10,0.22938033861833734
15,20,0.231938613524163
15,30,0.24316729903746165
15,40,0.2391992179163192
15,50,0.25711402184409116
15,60,0.2523511867335819
15,70,0.2509176187081791
15,80,0.2528219174061143
15,90,0.24544813935480128
15,100,0.26234631871040526
20,10,0.19061543009539322
20,20,0.20267628774570973
20,30,0.2284608766786448
20,40,0.2282886814017555
20,50,0.22813960799308172
20,60,0.24686836239611085
20,70,0.23262547258884492
20,80,0.24573031168256432
20,90,0.24344794014418525
20,100,0.257830238398723
25,10,0.17840264134472428
25,20,0.20279308570903887
25,30,0.23928581459467613
25,40,0.235051823420943
25,50,0.23922999721923033
25,60,0.23534798718360628
25,70,0.23040218051043282
25,80,0.23419920540961947
25,90,0.23832380040192902
25,100,0.24593012832465322
30,10,0.15937673166782165
30,20,0.21193955005219528
30,30,0.21227877164850484
30,40,0.22433140512811955
30,50,0.23590207604067043
30,60,0.22652197527019707
30,70,0.22043198058281327
30,80,0.2318301965552257
30,90,0.23437450468595858
30,100,0.2334571666551144
35,10,0.15378631170659524
35,20,0.18349205938110172
35,30,0.21262843619205715
35,40,0.22241857374657198
35,50,0.21474154340249685
35,60,0.22455544331541766
35,70,0.21884080013351292
35,80,0.22428550494798938
35,90,0.22488922491068974
35,100,0.21838665488425374
40,10,0.1544172932340137
40,20,0.19499899842967705
40,30,0.21146046020264436
40,40,0.21904080580414453
40,50,0.22019105752202828
40,60,0.21371408049796312
40,70,0.21805434954570332
40,80,0.22312130702104382
40,90,0.21332604241148156
40,100,0.21975188882541985
45,10,0.19677031413557405
45,20,0.1997783580321093
45,30,0.20915830519857936
45,40,0.21763023164283415
45,50,0.21310827993355058
45,60,0.22558474027758607
45,70,0.2259457165875285
45,80,0.22639634023281818
45,90,0.23092660698242717
45,100,0.22758256790730919
50,10,0.17633927798192567
50,20,0.20370055544129922
50,30,0.20381171744837234
50,40,0.20526986935972957
50,50,0.2174678207630763
50,60,0.21211798165084222
50,70,0.21965238730689118
50,80,0.21638225602760353
50,90,0.2222771025862022
50,100,0.22089159459682928
10,10,0.20547659894043704
10,20,0.21496446896690183
10,30,0.22754537192557106
10,40,0.21375735292995193
10,50,0.2270914601167845
10,60,0.21926154862085223
10,70,0.23660685928415615
10,80,0.24982458274022712
10,90,0.2551110712438338
10,100,0.2546434716783361
15,10,0.22850364856960192
15,20,0.24257881968971748
15,30,0.23622991087666823
15,40,0.2453209078464153
15,50,0.25036809951461564
15,60,0.24983800212322416
15,70,0.2407223240893942
15,80,0.24832847646139222
15,90,0.2635009124338103
15,100,0.280550726990324
20,10,0.1955665585647701
20,20,0.20864736879332343
20,30,0.2183045503433519
20,40,0.25218691276480665
20,50,0.2432933034256424
20,60,0.2410680200805039
20,70,0.2420363427336226
20,80,0.25406961252586924
20,90,0.2373973032086512
20,100,0.25755836584407693
25,10,0.18488271137600532
25,20,0.20732899342970568
25,30,0.23718833267977024
25,40,0.23888244243914125
25,50,0.22814241708006333
25,60,0.24147003134316003
25,70,0.23584036365886596
25,80,0.2289651825605905
25,90,0.23690749185536164
25,100,0.22374035751121124
30,10,0.16656265237444276
30,20,0.20949163156825268
30,30,0.22370554374748952
30,40,0.23053781114548216
30,50,0.23145245727618935
30,60,0.23489139189267855
